"numforgame","rowforgame","inning","id","Base1","Base2","Base3","out","away","home","Player","direction","result","follow.up","log"
"154","83","7下","第四棒","NA","NA","NA","一出局","兄弟(2)","(7)桃猿","林泓育","內","刺殺封殺","0","1.第四棒林泓育:內野滾地球，2B接到傳向一壘刺殺打者，一出局"
"154","84","7下","第五棒","NA","NA","NA","二出局","兄弟(2)","(7)桃猿","郭嚴文","","三振","0","2.第五棒郭嚴文:三振，二出局"
"154","85","7下","第六棒","NA","NA","NA","三出局","兄弟(2)","(7)桃猿","鍾承佑","中","接殺","0","3.第六棒鍾承佑:外野飛球，遭到CF接殺，三出局兄弟(2):(7)桃猿"
"154","86","8上","","NA","NA","NA","零出局","兄弟(2)","(7)桃猿","","","","0","8上"
"154","87","8上","第六棒","NA","NA","NA","一出局","兄弟(2)","(7)桃猿","張志豪","內","接殺","0","1.第六棒張志豪:內野飛球遭到2B接殺，一出局"
"154","88","8上","第七棒","NA","NA","NA","一出局","兄弟(2)","(7)桃猿","黃仕豪","左","一壘安打","0","2.第七棒黃仕豪:左外野一壘安打"
"154","89","8上","第八棒","NA","NA","NA","三出局","兄弟(2)","(7)桃猿","黃鈞聲","內","封殺雙殺","0","3.第八棒黃鈞聲:內野滾地球，2B接到先自踩二壘壘包再傳一壘，雙殺，三出局兄弟(2):(7)桃猿"
"154","90","8下","","NA","NA","NA","零出局","兄弟(2)","(7)桃猿","","","","0","8下"
"154","91","8下","","NA","NA","NA","零出局","兄弟(2)","(7)桃猿","","","","0","兄弟更換投手:官大元"
"154","92","8下","第七棒","NA","NA","NA","一出局","兄弟(2)","(7)桃猿","代打-陳冠任","內","刺殺封殺","0","1.第七棒代打-陳冠任:內野滾地球，SS接到傳向一壘刺殺打者，一出局"
"154","93","8下","第八棒","NA","NA","NA","二出局","兄弟(2)","(7)桃猿","林智平","內","刺殺封殺","0","2.第八棒林智平:內野滾地球，SS接到傳向一壘刺殺打者，二出局"
"154","94","8下","第九棒","NA","NA","NA","三出局","兄弟(2)","(7)桃猿","黃浩然","內","接殺","0","3.第九棒黃浩然:平飛球遭到投手接殺，三出局兄弟(2):(7)桃猿"
"154","95","9上","","NA","NA","NA","零出局","兄弟(2)","(7)桃猿","","","","0","9上"
"154","96","9上","","NA","NA","NA","零出局","兄弟(2)","(7)桃猿","","","","0","桃猿更換投手:朱俊祥"
"154","97","9上","第九棒","NA","NA","NA","一出局","兄弟(2)","(7)桃猿","代打-蘇袁億","","三振","0","1.第九棒代打-蘇袁億:三振，一出局"
"154","98","9上","第一棒","NA","NA","NA","二出局","兄弟(2)","(7)桃猿","張正偉","內","刺殺封殺","0","2.第一棒張正偉:內野滾地球，SS接到傳向一壘刺殺打者，二出局"
"154","99","9上","第二棒","NA","NA","NA","二出局","兄弟(2)","(7)桃猿","代打-簡富智","","失誤","0","3.第二棒代打-簡富智:(3)B接球失誤，打者上到一壘跑者簡富智靠野手選擇上到二壘"
"154","100","9上","第三棒","NA","NA","NA","三出局","兄弟(2)","(7)桃猿","耐克","","三振","0","4.第三棒耐克:三振，三出局比賽結束，兄弟(2):(7)桃猿"
"155","1","1上","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","0","1上"
"155","2","1上","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","0","義大先發投手陽建福"
"155","3","1上","第一棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","詹智堯","中","接殺","0","1.第一棒CF詹智堯:中外野飛球遭到接殺，一出局"
"155","4","1上","第二棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","藍寅綸","右","","0","2.第二棒RF藍寅綸:右外野深遠安打上二壘"
"155","5","1上","第三棒","NA","NA","NA","二出局","桃猿(1)","(0)義大","陳俊秀","右","接殺","0","3.第三棒1B陳俊秀:右外野深遠飛球遭到接殺，二出局，二壘跑者推進至三壘"
"155","6","1上","第四棒","NA","NA","NA","二出局","桃猿(1)","(0)義大","林泓育","中","","0","4.第四棒DH林泓育:中外野深遠安打，送回三壘跑者帶有一分打點，打者上三壘桃猿(1):(0)義大"
"155","7","1上","第五棒","NA","NA","NA","二出局","桃猿(1)","(0)義大","陳冠任","","保送","0","5.第五棒LF陳冠任:獲得四壞球保送，一三壘有人"
"155","8","1上","第六棒","NA","NA","NA","三出局","桃猿(1)","(0)義大","郭嚴文","","刺殺","0","6.第六棒2B郭嚴文:二壘滾地遭到刺殺，三出局桃猿(1):(0)義大"
"155","9","1下","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","0","1下"
"155","10","1下","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","0","桃猿先發投手曾兆豪"
"155","11","1下","第一棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","張建銘","左","刺殺","0","1.第一棒RF張建銘:游擊滾地遭到刺殺，一出局"
"155","12","1下","第二棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","林威廷","","","0","2.第二棒2B林威廷:三壘方向車布邊安打上二壘"
"155","13","1下","第三棒","NA","NA","NA","二出局","桃猿(1)","(0)義大","胡金龍","","刺殺","0","3.第三棒LF胡金龍:投手前反彈遭到刺殺，二出局"
"155","14","1下","第四棒","NA","NA","NA","三出局","桃猿(1)","(0)義大","林益全","","刺殺","0","4.第四棒1B林益全:三壘滾地遭到刺殺，三出局桃猿(1):(0)義大"
"155","15","2上","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","0","2上"
"155","16","2上","第七棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","林智平","左","刺殺","0","1.第七棒3B林智平:游擊滾地遭到刺殺，一出局"
"155","17","2上","第八棒","NA","NA","NA","二出局","桃猿(1)","(0)義大","陳雁風","左","刺殺","0","2.第八棒SS陳雁風:游擊滾地遭到刺殺，二出局"
"155","18","2上","第九棒","NA","NA","NA","三出局","桃猿(1)","(0)義大","黃浩然","","刺殺","0","3.第九棒C黃浩然:二壘滾地遭到刺殺，三出局桃猿(1):(0)義大"
"155","19","2下","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","0","2下"
"155","20","2下","第五棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","高國輝","","三振","0","1.第五棒DH高國輝:遭到三振，一出局"
"155","21","2下","第六棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","張詠漢","中","","0","2.第六棒CF張詠漢:中間方向安打上一壘"
"155","22","2下","第七棒","NA","NA","NA","二出局","桃猿(1)","(0)義大","鄭達鴻","左","","0","3.第七棒C鄭達鴻:中左外野飛球遭到接沙，二出局"
"155","23","2下","第八棒","NA","NA","NA","三出局","桃猿(1)","(0)義大","藍少白","","三振","0","4.第八棒3B藍少白:遭到三振，三出局桃猿(1):(0)義大"
"155","24","3上","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","0","3上"
"155","25","3上","第一棒","NA","NA","NA","一出局","桃猿(1)","(0)義大","詹智堯","右","接殺","0","1.第一棒CF詹智堯:右外野飛球遭到接殺，一出局"
"155","26","3上","第二棒","NA","NA","NA","二出局","桃猿(1)","(0)義大","藍寅綸","","刺殺","0","2.第二棒RF藍寅綸:一壘反彈遭到刺殺，二出局"
"155","27","3上","第三棒","NA","NA","NA","三出局","桃猿(1)","(0)義大","陳俊秀","右","接殺","0","3.第三棒1B陳俊秀:右外野飛球遭到接殺，三出局桃猿(1):(0)義大"
"155","28","3下","","NA","NA","NA","零出局","桃猿(1)","(0)義大","","","","1","3下"
"155","29","3下","第九棒","NA","NA","NA","零出局","桃猿(1)","(0)義大","林瑋恩","右","","1","1.第九棒SS林瑋恩:中右外野落地安打上二壘"
"155","30","3下","第一棒","NA","NA","NA","零出局","桃猿(1)","(1)義大","張建銘","右","右外野安打","1","2.第一棒RF張建銘:中右外野安打上一壘，二壘跑者得分，帶有一分打點桃猿(1):(1)義大"
"155","31","3下","第二棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","林威廷","","觸擊犧牲觸擊","1","3.第二棒2B林威廷:成功犧牲觸擊護送跑者上二壘，一出局"
"155","32","3下","第三棒","NA","NA","NA","二出局","桃猿(1)","(1)義大","胡金龍","中","接殺","1","4.第三棒LF胡金龍:中外野飛球遭到接殺，二出局"
"155","33","3下","第四棒","NA","NA","NA","三出局","桃猿(1)","(1)義大","林益全","","刺殺","1","5.第四棒1B林益全:二壘滾地遭到刺殺，三出局桃猿(1):(1)義大"
"155","34","4上","","NA","NA","NA","零出局","桃猿(1)","(1)義大","","","","0","4上"
"155","35","4上","第四棒","NA","NA","NA","零出局","桃猿(1)","(1)義大","林泓育","","保送","0","1.第四棒DH林泓育:獲得觸身球保送上一壘"
"155","36","4上","第五棒","NA","NA","NA","二出局","桃猿(1)","(1)義大","陳冠任","","雙殺","0","2.第五棒LF陳冠任:二壘滾地形成雙殺，二出局"
"155","37","4上","第六棒","NA","NA","NA","三出局","桃猿(1)","(1)義大","郭嚴文","","三振","0","3.第六棒2B郭嚴文:遭到三振，三出局桃猿(1):(1)義大"
"155","38","4下","","NA","NA","NA","零出局","桃猿(1)","(1)義大","","","","0","4下"
"155","39","4下","第五棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","高國輝","","三振","0","1.第五棒DH高國輝:遭到三振，一出局"
"155","40","4下","第六棒","NA","NA","NA","二出局","桃猿(1)","(1)義大","張詠漢","","三振","0","2.第六棒CF張詠漢:遭到三振，二出局"
"155","41","4下","第七棒","NA","NA","NA","三出局","桃猿(1)","(1)義大","鄭達鴻","","刺殺","0","3.第七棒C鄭達鴻:二壘滾地遭到刺殺，三出局桃猿(1):(1)義大"
"155","42","5上","","NA","NA","NA","零出局","桃猿(1)","(1)義大","","","","0","5上"
"155","43","5上","第七棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","林智平","右","接殺","0","1.第七棒3B林智平:右外野飛球遭到接殺，一出局"
"155","44","5上","第八棒","NA","NA","NA","二出局","桃猿(1)","(1)義大","陳雁風","中","接殺","0","2.第八棒SS陳雁風:中外野飛球遭到接殺，二出局"
"155","45","5上","第九棒","NA","NA","NA","二出局","桃猿(1)","(1)義大","黃浩然","內","內野安打","0","3.第九棒C黃浩然:三壘滾地形成內野安打上一壘"
"155","46","5上","第一棒","NA","NA","NA","三出局","桃猿(1)","(1)義大","詹智堯","","刺殺","0","4.第一棒CF詹智堯:二壘滾地遭到刺殺，三出局桃猿(1):(1)義大"
"155","47","5下","","NA","NA","NA","零出局","桃猿(1)","(1)義大","","","","0","5下"
"155","48","5下","第八棒","NA","NA","NA","零出局","桃猿(1)","(1)義大","藍少白","中","穿越安打穿越安打","0","1.第八棒3B藍少白:中間穿越安打上一壘"
"155","49","5下","第九棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","林瑋恩","","觸擊犧牲觸擊","0","2.第九棒SS林瑋恩:成功的犧牲觸擊短打，一出局，一壘跑者推進至二壘"
"155","50","5下","第一棒","NA","NA","NA","二出局","桃猿(1)","(1)義大","張建銘","","接殺","0","3.第一棒RF張建銘:二壘後方飛球遭到接殺，二出局"
"155","51","5下","第二棒","NA","NA","NA","三出局","桃猿(1)","(1)義大","林威廷","","刺殺","0","4.第二棒2B林威廷:三壘滾地遭到刺殺，三出局桃猿(1):(1)義大"
"155","52","6上","","NA","NA","NA","零出局","桃猿(1)","(1)義大","","","","0","6上"
"155","53","6上","第二棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","藍寅綸","","刺殺","0","1.第二棒RF藍寅綸:二壘反彈球遭到刺殺，一出局"
"155","54","6上","第三棒","NA","NA","NA","二出局","桃猿(1)","(1)義大","陳俊秀","","刺殺","0","2.第三棒1B陳俊秀:三壘滾地遭到刺殺，二出局"
"155","55","6上","第四棒","NA","NA","NA","三出局","桃猿(1)","(1)義大","林泓育","右","接殺","0","3.第四棒DH林泓育:右外野飛球遭到接殺，三出局桃猿(1):(1)義大"
"155","56","6下","","NA","NA","NA","零出局","桃猿(1)","(1)義大","","","","3","6下"
"155","57","6下","第三棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","胡金龍","左","接殺","3","1.第三棒LF胡金龍:左外野飛球遭到接殺，一出局"
"155","58","6下","第四棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","林益全","中","平飛安打","3","2.第四棒1B林益全:中間方向平飛安打上一壘"
"155","59","6下","第五棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","高國輝","","保送","3","3.第五棒DH高國輝:獲得四壞球保送上一壘，一二壘有人"
"155","60","6下","第六棒","NA","NA","NA","一出局","桃猿(1)","(1)義大","張詠漢","","穿越安打穿越安打","3","4.第六棒CF張詠漢:一壘方向穿越安打形成滿壘"
"155","61","6下","第七棒","NA","NA","NA","一出局","桃猿(1)","(2)義大","鄭達鴻","右","平飛安打","3","5.第七棒C鄭達鴻:右外野平飛安打送回三壘跑者，帶有一分打點，持續滿壘桃猿(1):(2)義大"
"155","62","6下","第八棒","NA","NA","NA","一出局","桃猿(1)","(4)義大","藍少白","","失誤","3","6.第八棒3B藍少白:強迫取分戰術成功送回三壘跑者，帶有一分打點，另造成接球失誤，二壘跑者也回壘得分，二三壘有人桃猿(1):(4)義大桃猿更換投手為黃偉晟"
"155","63","6下","第九棒","NA","NA","NA","一出局","桃猿(1)","(4)義大","林瑋恩","","失誤","3","7.第九棒SS林瑋恩:投手前滾地形成接球失誤，再度攻佔滿壘"
"155","64","6下","第一棒","NA","NA","NA","三出局","桃猿(1)","(4)義大","張建銘","左","雙殺","3","8.第一棒RF張建銘:游擊滾地形成雙殺，三出局桃猿(1):(4)義大"
"155","65","7上","","NA","NA","NA","零出局","桃猿(1)","(4)義大","","","","0","7上"
"155","66","7上","第五棒","NA","NA","NA","零出局","桃猿(1)","(4)義大","陳冠任","中","穿越安打穿越安打","0","1.第五棒LF陳冠任:中間穿越安打上一壘"
"155","67","7上","第六棒","NA","NA","NA","一出局","桃猿(1)","(4)義大","郭嚴文","","刺殺","0","2.第六棒2B郭嚴文:二壘滾地遭到刺殺，一出局，跑者推進至二壘"
"155","68","7上","第七棒","NA","NA","NA","二出局","桃猿(1)","(4)義大","林智平","中","接殺","0","3.第七棒3B林智平:中外野飛球遭到接殺，二出局義大更換投手為林羿豪"
"155","69","7上","第八棒","NA","NA","NA","二出局","桃猿(1)","(4)義大","陳雁風","內","內野安打","0","4.第八棒SS陳雁風:游擊滾地形成內野安打，一三壘有人"
"155","70","7上","第九棒","NA","NA","NA","三出局","桃猿(1)","(4)義大","黃浩然","","三振","0","5.第九棒C黃浩然:遭到三振，三出局桃猿(1):(4)義大"
"155","71","7下","","NA","NA","NA","零出局","桃猿(1)","(4)義大","","","","0","7下"
"155","72","7下","","NA","NA","NA","零出局","桃猿(1)","(4)義大","","","","0","桃猿更換投手為鄭承浩C劉時豪"
"155","73","7下","第二棒","NA","NA","NA","零出局","桃猿(1)","(4)義大","林威廷","","失誤","0","1.第二棒2B林威廷:(1)B接球失誤上一壘第三棒打擊2壞球時一壘跑者林威廷盜二壘成功"
"155","74","7下","第三棒","NA","NA","NA","一出局","桃猿(1)","(4)義大","胡金龍","","接殺","0","2.第三棒LF胡金龍:一壘平飛球遭到接殺，一出局"
"155","75","7下","第四棒","NA","NA","NA","一出局","桃猿(1)","(4)義大","林益全","","保送","0","3.第四棒1B林益全:獲得四壞球保送，一二壘有人"
"155","76","7下","第五棒","NA","NA","NA","三出局","桃猿(1)","(4)義大","高國輝","","刺殺封殺雙殺","0","4.第五棒DH高國輝:三壘反彈球先傳二壘封殺，再傳一壘刺殺形成雙殺，三出局桃猿(1):(4)義大"
"155","77","8上","","NA","NA","NA","零出局","桃猿(1)","(4)義大","","","","0","8上"
"155","78","8上","第一棒","NA","NA","NA","一出局","桃猿(1)","(4)義大","詹智堯","","刺殺","0","1.第一棒CF詹智堯:一壘滾地遭到刺殺，一出局"
"155","79","8上","第二棒","NA","NA","NA","二出局","桃猿(1)","(4)義大","藍寅綸","","三振","0","2.第二棒RF藍寅綸:遭到三振，二出局"
"155","80","8上","第三棒","NA","NA","NA","三出局","桃猿(1)","(4)義大","陳俊秀","左","接殺","0","3.第三棒1B陳俊秀:游擊平飛遭到接殺，三出局桃猿(1):(4)義大"
